kmeans_cluster,income,loan_amount,property_value,combined_loan_to_value_ratio,debt_to_income_ratio,derived_race,loan_purpose,occupancy_type,action_taken,_approved,anomaly_votes,iso_score,tract_minority_population_percent
0,189.0,385000,415000.0,95.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.414317836590956,16.17
0,73.0,205000,505000.0,39.66,36%-<43%,Black or African American,Home_Improvement,Principal_Residence,Originated,1.0,0,0.4215096302938161,17.54
0,209.0,555000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.4344292525451777,36.67
2,95.0,55000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Investment,Denied,0.0,1,0.5190627069893414,0.0
5,108.0,15000,445000.0,58.533,30%-<36%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.38347832094252604,42.56
0,95.0,195000,215000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.3668650983307719,60.41
0,81.0,195000,195000.0,96.5,30%-<36%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3613636302759623,16.31
3,96.0,175000,275000.0,64.145,20%-<30%,White,Refinance,Principal_Residence,Originated,1.0,0,0.4163745955013037,5.99
3,95.0,245000,315000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Purchased,,0,0.34443485912095273,27.73
3,100.0,345000,515000.0,67.647,20%-<30%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.3672279477226569,43.07
0,95.0,155000,155000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.3826407591508891,57.08
3,80.0,285000,375000.0,75.2,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.3688243542449629,5.18
5,106.0,35000,375000.0,78.353,Exempt,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.36135201859616733,7.4
0,118.0,305000,305000.0,78.353,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.34990295635079277,12.31
2,95.0,175000,375000.0,78.353,Exempt,Race Not Available,Home_Purchase,Investment,Originated,1.0,0,0.3457318752664423,45.16
0,52.0,95000,375000.0,95.0,36%-<43%,Black or African American,Home_Purchase,Principal_Residence,Preapproval_Denied,,2,0.5234630854771274,0.0
3,95.0,245000,375000.0,78.353,Unknown,Race Not Available,Refinance,Principal_Residence,Incomplete,,0,0.3717689145063265,68.25
1,1170.0,1975000,2855000.0,69.177,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,1.0,2,0.6346807131370288,41.16
3,126.0,385000,505000.0,76.8,30%-<36%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.35865086651446554,18.54
3,27.0,45000,175000.0,27.06,43%-<50%,White,Other,Principal_Residence,Denied,0.0,0,0.5041364188384674,74.49
4,44.0,165000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Incomplete,,0,0.3644533059716041,46.76
5,243.0,125000,1395000.0,70.819,43%-<50%,White,Home_Improvement,Principal_Residence,Originated,1.0,1,0.5215238385547586,9.13
5,174.0,165000,565000.0,80.0,43%-<50%,White,Other,Principal_Residence,Originated,1.0,0,0.3815585119849482,11.98
3,87.0,265000,375000.0,78.353,Unknown,Race Not Available,Refinance,Principal_Residence,Incomplete,,0,0.34937264118887507,51.14
2,95.0,135000,185000.0,78.353,Unknown,Race Not Available,Home_Purchase,Investment,Purchased,,0,0.3693195813950396,74.85
0,60.0,115000,115000.0,95.0,36%-<43%,White,Home_Purchase,Principal_Residence,Denied,0.0,0,0.37111874959426305,11.36
3,135.0,325000,415000.0,77.11,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4089401804609325,22.38
5,169.0,125000,545000.0,92.05,36%-<43%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.39419302276850277,38.35
6,26.0,145000,225000.0,63.64,50%-60%,White,Refinance,Principal_Residence,Denied,0.0,0,0.3932232704719305,37.96
0,95.0,355000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.36524137833855624,43.44
2,190.0,285000,375000.0,78.353,Unknown,Asian,Home_Purchase,Investment,Withdrawn,,0,0.3645807638431248,26.11
4,105.0,125000,205000.0,62.0,20%-<30%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.43411121056590213,6.86
3,94.0,125000,455000.0,28.222,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.47761552122967743,16.0
2,95.0,205000,375000.0,78.353,Unknown,Race Not Available,Refinance,Investment,Withdrawn,,0,0.3455963994048662,46.26
5,99.0,55000,395000.0,83.251,30%-<36%,Black or African American,Home_Improvement,Principal_Residence,Originated,1.0,0,0.46106046220997743,89.38
3,171.0,405000,375000.0,78.353,Unknown,White,Refinance,Second_Residence,Incomplete,,0,0.37680550578628896,13.68
2,52.0,85000,375000.0,78.353,Unknown,2 or more minority races,Refinance,Investment,Withdrawn,,0,0.35161547963313317,33.94
0,35.0,85000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.36829822471263723,8.59
0,160.0,455000,645000.0,70.313,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.38788890440853163,23.68
3,52.0,115000,375000.0,61.529,36%-<43%,Race Not Available,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.40907184226264953,77.04
0,63.0,255000,315000.0,80.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.35815418030435064,19.73
3,177.0,405000,615000.0,66.071,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4799705801202847,29.25
3,83.0,145000,185000.0,80.0,20%-<30%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.36558826891593227,58.62
3,42.0,15000,45000.0,30.66,<20%,Black or African American,Refinance,Principal_Residence,Denied,0.0,0,0.5048634955455008,81.15
0,95.0,305000,315000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.34788209450408725,47.23
4,71.0,245000,245000.0,96.5,50%-60%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.36479749936305383,19.3
5,50.0,15000,135000.0,100.0,30%-<36%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3940623424903777,23.58
1,491.0,1505000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,2,0.5282350660774284,33.57
3,207.0,425000,375000.0,78.353,Exempt,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.3893796328509573,12.39
0,336.0,415000,515000.0,80.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4255615849662954,39.23
3,38.0,135000,245000.0,54.0482,43%-<50%,White,CashOut_Refinance,Principal_Residence,Approved_NotAccepted,,0,0.3796837474221637,25.83
0,141.0,725000,775000.0,92.95,43%-<50%,White,Home_Purchase,Principal_Residence,Preapproval_Approved_NotAccepted,,1,0.5577266863397069,0.0
0,52.0,75000,75000.0,100.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.39855195082509487,16.81
0,95.0,145000,155000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.4631509434425048,99.46
0,77.0,245000,265000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.3787929301440636,33.53
3,83.0,295000,505000.0,59.4,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.3744217186696821,33.39
0,95.0,325000,325000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.37105811739292127,24.82
0,43.0,435000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Incomplete,,0,0.44216264782734144,98.55
1,2137.0,3005000,5485000.0,54.67,36%-<43%,Race Not Available,Home_Purchase,Second_Residence,Originated,1.0,2,0.7047659955191907,45.39
0,127.0,275000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.356658302960521,14.65
2,212.0,815000,375000.0,78.353,Unknown,Asian,CashOut_Refinance,Investment,Withdrawn,,1,0.48861006024047415,57.51
0,88.0,415000,415000.0,103.6,20%-<30%,White,Home_Purchase,Principal_Residence,Denied,0.0,0,0.388055796804662,18.6
3,320.0,1235000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Withdrawn,,0,0.45562823660298496,20.16
4,36.0,105000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Incomplete,,0,0.37371665873208115,34.33
0,95.0,595000,605000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.38329141168314346,22.48
0,31.0,155000,185000.0,86.111,43%-<50%,Black or African American,Home_Purchase,Principal_Residence,Originated,1.0,0,0.37369701446948883,51.29
0,125.0,405000,505000.0,80.0,36%-<43%,American Indian or Alaska Native,Home_Purchase,Second_Residence,Originated,1.0,0,0.3726876588932257,25.67
5,100.0,35000,405000.0,61.172,20%-<30%,White,Home_Improvement,Principal_Residence,Denied,0.0,1,0.47709360848114346,7.45
6,102.0,55000,425000.0,88.4,50%-60%,Joint,Home_Improvement,Principal_Residence,Denied,0.0,0,0.4238334970553368,25.27
2,95.0,485000,645000.0,75.0,Unknown,Race Not Available,Home_Purchase,Investment,Denied,0.0,1,0.5368366839312531,0.0
5,224.0,135000,665000.0,69.98,43%-<50%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.3827794450287923,12.76
3,95.0,545000,615000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Purchased,,0,0.36884515599079376,29.14
0,95.0,285000,285000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.3488242860096528,43.98
3,39.0,125000,395000.0,32.09,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4345204996291461,28.42
5,98.0,15000,305000.0,101.964,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4250223379724407,83.92
3,330.0,275000,425000.0,64.047,<20%,White,Refinance,Principal_Residence,Originated,1.0,1,0.4990862821711715,37.8
0,120.0,565000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.3689813114644458,24.06
0,115.0,445000,555000.0,80.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.40068267921019945,90.62
0,56.0,225000,225000.0,96.5,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3868323007070203,64.29
6,31.0,215000,425000.0,67.059,>60%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.37573847383614445,47.92
0,152.0,505000,715000.0,71.0,36%-<43%,Joint,Home_Purchase,Principal_Residence,Originated,1.0,0,0.435249978711795,89.42
5,196.0,105000,1055000.0,77.53,43%-<50%,Black or African American,Home_Improvement,Principal_Residence,Originated,1.0,1,0.4621316131025322,52.93
6,73.0,495000,495000.0,99.931,>60%,Asian,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3982856076468612,33.37
3,29.0,155000,225000.0,66.667,43%-<50%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.39107758802360926,50.25
3,175.0,645000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Withdrawn,,0,0.38302261562807455,26.89
2,136.0,115000,145000.0,80.0,30%-<36%,White,Home_Purchase,Investment,Originated,1.0,0,0.3657617519853213,10.09
3,66.0,295000,555000.0,54.273,43%-<50%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4085648625367064,88.77
2,70.0,75000,125000.0,60.0,43%-<50%,White,CashOut_Refinance,Investment,Originated,1.0,0,0.4126621478562908,80.79
1,3360.0,845000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Incomplete,,0,0.5446989532510432,30.85
0,114.0,295000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Withdrawn,,0,0.3468188260781191,38.9
0,47.0,175000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.3753429132567085,38.84
5,119.0,65000,265000.0,79.6,36%-<43%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.3816570435038013,19.89
3,95.0,635000,805000.0,78.55,Unknown,Race Not Available,Refinance,Principal_Residence,Originated,1.0,0,0.44338461727462364,47.25
0,55.0,145000,155000.0,95.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3594137895336356,30.83
3,37.0,115000,165000.0,73.75,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.39315358367834136,34.56
0,119.0,275000,435000.0,63.81,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.37261469287427,42.98
5,164.0,35000,565000.0,61.2,30%-<36%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.4225501319550472,7.23
0,107.0,205000,375000.0,78.353,Exempt,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3646257940205713,5.4
5,77.0,45000,635000.0,64.953,43%-<50%,Black or African American,Home_Improvement,Principal_Residence,Denied,0.0,0,0.42691198539851855,65.26
0,95.0,185000,175000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.40461301510148484,93.92
3,150.0,255000,335000.0,76.364,<20%,White,Refinance,Principal_Residence,Originated,1.0,0,0.36517393917071933,10.29
5,270.0,115000,1085000.0,73.519,36%-<43%,Black or African American,Home_Improvement,Principal_Residence,Originated,1.0,0,0.4525374460817773,62.76
0,95.0,265000,615000.0,78.353,Unknown,Race Not Available,Other,Principal_Residence,Purchased,,0,0.40469112068014523,95.51
6,25.0,65000,225000.0,59.17,>60%,White,Home_Improvement,Principal_Residence,Denied,0.0,0,0.4102115554854945,20.41
3,91.0,105000,285000.0,35.714,20%-<30%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.45541427165516946,34.18
0,145.0,645000,975000.0,66.108,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4655074608946152,47.06
5,150.0,75000,375000.0,78.353,Unknown,Black or African American,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.38103843729024645,50.68
6,47.0,325000,475000.0,68.464,50%-60%,Black or African American,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.38899551340160327,79.29
3,36.0,155000,305000.0,50.0,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.3776244145165863,27.72
2,95.0,455000,375000.0,74.92,Unknown,Race Not Available,Refinance,Investment,Denied,0.0,0,0.36253157496688,12.08
1,1080.0,715000,375000.0,78.353,Unknown,White,Home_Purchase,Second_Residence,Incomplete,,0,0.4952296462266688,26.72
3,86.0,95000,205000.0,55.0,<20%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.4532246914149684,61.52
2,95.0,275000,245000.0,1.13,Unknown,Race Not Available,Home_Purchase,Investment,Originated,1.0,2,0.5851482785202089,0.0
0,68.0,255000,335000.0,75.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3606366649751555,58.5
3,120.0,175000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.3622140760386151,27.25
2,95.0,485000,645000.0,78.353,Unknown,Race Not Available,Refinance,Investment,Purchased,,0,0.3845018895053554,42.81
2,101.0,235000,295000.0,80.0,36%-<43%,White,Home_Purchase,Investment,Originated,1.0,0,0.37392675836242534,61.78
0,95.0,275000,275000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.34728287716174894,36.65
5,300.0,215000,775000.0,90.0,36%-<43%,White,Home_Improvement,Principal_Residence,Denied,0.0,2,0.5651997120990553,11.3
2,478.0,435000,545000.0,80.0,30%-<36%,White,Home_Purchase,Investment,Originated,1.0,0,0.47501844900990076,9.68
3,89.0,325000,545000.0,58.609,43%-<50%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.380818475315275,18.06
3,102.0,55000,175000.0,33.43,20%-<30%,White,Refinance,Principal_Residence,Originated,1.0,0,0.44999879588158725,45.08
3,104.0,225000,375000.0,78.353,Exempt,White,Refinance,Principal_Residence,Originated,1.0,0,0.36482283047683484,67.71
1,340.0,1405000,1905000.0,73.684,36%-<43%,Asian,Refinance,Principal_Residence,Approved_NotAccepted,,2,0.5515597103190455,17.09
0,77.0,275000,285000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Purchased,,0,0.3463587216838381,25.08
3,95.0,285000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Originated,1.0,0,0.35130935811305514,25.85
3,95.0,245000,305000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Purchased,,0,0.3569887299122131,16.84
3,94.0,105000,375000.0,78.353,Unknown,Black or African American,CashOut_Refinance,Principal_Residence,Incomplete,,0,0.4183420650807587,96.1
0,78.0,425000,455000.0,95.0,36%-<43%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.37916777053148126,30.05
0,34.0,85000,95000.0,94.37,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.37774338968234766,25.72
4,25.0,95000,95000.0,95.0,>60%,White,Home_Purchase,Principal_Residence,Denied,0.0,0,0.4142056421591372,48.86
3,300.0,755000,2405000.0,31.25,30%-<36%,Race Not Available,Refinance,Principal_Residence,Originated,1.0,1,0.5892033330157942,27.79
6,67.0,135000,375000.0,78.353,50%-60%,White,Home_Improvement,Principal_Residence,Denied,0.0,0,0.3867405595047867,23.87
0,99.0,295000,295000.0,78.353,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.351641049584355,44.24
0,104.0,385000,555000.0,70.0,36%-<43%,Asian,Home_Purchase,Principal_Residence,Originated,1.0,1,0.42650758394923094,39.51
6,102.0,405000,415000.0,96.5,50%-60%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4528641878491605,93.9
0,42.0,305000,375000.0,100.0,43%-<50%,American Indian or Alaska Native,Home_Purchase,Principal_Residence,Denied,0.0,0,0.38434681148758953,35.4
0,138.0,435000,435000.0,100.0,30%-<36%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.38419274334155373,27.06
6,71.0,175000,175000.0,96.5,50%-60%,Black or African American,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3787816588814016,60.58
0,75.0,295000,315000.0,95.0,20%-<30%,Asian,Home_Purchase,Principal_Residence,Originated,1.0,0,0.35398792135618534,25.91
0,97.0,375000,375000.0,100.0,36%-<43%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3880080630011029,31.49
0,59.0,155000,165000.0,95.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.37904738372987334,17.53
3,44.0,75000,255000.0,29.2,36%-<43%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.4635597984105156,91.34
0,117.0,415000,415000.0,100.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3863041388437037,35.69
0,120.0,245000,255000.0,97.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3924851267057342,10.9
5,70.0,35000,195000.0,79.98,36%-<43%,White,Home_Improvement,Principal_Residence,Originated,1.0,0,0.35913665060893785,13.73
3,37.0,85000,105000.0,80.0,36%-<43%,Black or African American,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.37860243102999763,48.97
3,220.0,375000,545000.0,70.0,20%-<30%,White,Refinance,Principal_Residence,Originated,1.0,0,0.47368000260070064,54.93
0,101.0,135000,165000.0,83.642,<20%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4032715898268006,18.75
5,142.0,75000,375000.0,78.353,Unknown,Race Not Available,Home_Improvement,Principal_Residence,Incomplete,,1,0.40908222995923166,33.19
0,35.0,325000,415000.0,77.75,43%-<50%,White,Other,Principal_Residence,Denied,0.0,0,0.3654458125271564,10.32
3,69.0,255000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Withdrawn,,0,0.3466072194933397,14.07
5,49.0,35000,375000.0,78.353,Unknown,Race Not Available,Home_Improvement,Principal_Residence,Withdrawn,,0,0.3708209083175959,5.02
3,76.0,385000,475000.0,80.0,43%-<50%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4387115217815339,90.76
3,102.0,405000,375000.0,78.353,Unknown,Race Not Available,Refinance,Principal_Residence,Incomplete,,0,0.3476007389990249,19.97
4,45.0,115000,115000.0,78.353,20%-<30%,Black or African American,Home_Purchase,Principal_Residence,Approved_NotAccepted,,1,0.4305843466998293,72.1
0,79.0,405000,425000.0,97.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.36922093603898065,39.55
5,110.0,105000,395000.0,84.573,20%-<30%,Race Not Available,Other,Principal_Residence,Originated,1.0,0,0.45111260802956676,37.63
5,223.0,105000,855000.0,69.47,30%-<36%,Asian,Other,Principal_Residence,Originated,1.0,0,0.406749774006975,50.77
2,201.0,625000,1155000.0,53.913,43%-<50%,White,CashOut_Refinance,Investment,Denied,0.0,0,0.46540106083549554,17.07
3,8.0,425000,655000.0,64.62,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4120489951845963,72.01
0,130.0,455000,475000.0,95.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3776549604305311,27.95
6,59.0,105000,505000.0,48.67,>60%,Race Not Available,Other,Principal_Residence,Denied,0.0,1,0.49059924776781183,89.54
6,38.0,265000,335000.0,80.0,50%-60%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.3558491251070563,36.1
0,88.0,445000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,,0,0.37923581165552056,51.81
4,42.0,55000,65000.0,79.96,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4340329301313697,23.78
6,227.0,1315000,1755000.0,75.0,50%-60%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.5028803698923093,12.75
3,61.0,165000,265000.0,63.17,30%-<36%,White,Refinance,Principal_Residence,Originated,1.0,0,0.3718643289363026,52.93
1,574.0,665000,975000.0,68.241,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.5178605050770666,18.69
3,42.0,135000,275000.0,48.333,36%-<43%,White,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.44189692909037764,96.71
3,62.0,65000,205000.0,33.005,20%-<30%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,1.0,0,0.4481393328980113,30.27
0,110.0,325000,335000.0,96.5,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.36399145008856987,25.73
0,216.0,295000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Second_Residence,Withdrawn,,0,0.359641458334972,13.98
0,264.0,585000,625000.0,95.0,20%-<30%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.42259057555496393,55.7
0,46.0,155000,165000.0,97.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.39942759078953655,62.8
0,95.0,355000,355000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.3631814797283237,14.59
0,164.0,715000,725000.0,100.0,43%-<50%,Joint,Home_Purchase,Principal_Residence,Originated,1.0,0,0.46579119199832464,82.36
3,75.0,325000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Incomplete,,0,0.398542653167503,96.5
1,363.0,155000,945000.0,72.0,20%-<30%,White,Refinance,Principal_Residence,Originated,1.0,1,0.4983819920879477,28.96
3,78.0,55000,105000.0,60.0,<20%,Asian,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.42250859671662155,81.39
2,0.0,165000,285000.0,75.0,Unknown,Black or African American,CashOut_Refinance,Investment,Denied,0.0,0,0.3957079665869525,87.87
3,48.0,105000,125000.0,81.4,30%-<36%,Black or African American,CashOut_Refinance,Principal_Residence,Denied,0.0,0,0.3890213256249865,73.17
3,270.0,505000,625000.0,80.0,20%-<30%,White,Refinance,Principal_Residence,Originated,1.0,0,0.39306783034328174,13.67
0,39.0,85000,155000.0,58.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.38040072183158535,20.21
2,38.0,105000,265000.0,38.314,43%-<50%,White,CashOut_Refinance,Investment,Originated,1.0,0,0.4069436884271146,24.61
3,20.0,45000,365000.0,78.353,Unknown,White,Refinance,Principal_Residence,Originated,1.0,0,0.3589729549470687,33.63
3,226.0,305000,755000.0,40.0,<20%,White,Refinance,Principal_Residence,Originated,1.0,0,0.4202304433959467,12.38
0,178.0,425000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Withdrawn,,1,0.5285993973277945,0.0
6,130.0,255000,1105000.0,72.69,50%-60%,Race Not Available,Home_Improvement,Principal_Residence,Originated,1.0,0,0.43777168717909043,54.04
6,41.0,135000,145000.0,97.0,>60%,White,Home_Purchase,Principal_Residence,Preapproval_Denied,,2,0.5317181078623443,0.0
0,95.0,135000,135000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,,0,0.3597544270041575,26.01
6,67.0,215000,215000.0,96.428,50%-60%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.39215277096626905,31.68
5,12.0,55000,765000.0,47.01,20%-<30%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.4296649540741317,41.33
6,105.0,155000,1015000.0,75.09,>60%,Asian,Home_Improvement,Principal_Residence,Denied,0.0,0,0.4103983223695907,77.73
0,135.0,525000,595000.0,89.492,36%-<43%,White,Home_Purchase,Principal_Residence,Approved_NotAccepted,,0,0.4000101544675377,20.44
0,52.0,195000,395000.0,49.367,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.39058386037444726,11.55
3,95.0,185000,285000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Second_Residence,Purchased,,0,0.42190080785880374,3.79
6,77.0,365000,375000.0,96.5,50%-60%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.35878350351721916,36.95
3,70.0,145000,525000.0,27.794,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,1.0,0,0.45811871176572616,38.25
6,69.0,155000,765000.0,19.711,>60%,Asian,Refinance,Principal_Residence,Denied,0.0,1,0.46716858802050326,13.92
3,124.0,255000,395000.0,66.0,30%-<36%,White,Refinance,Principal_Residence,Originated,1.0,0,0.36079770340616996,32.29
1,304.0,1105000,2165000.0,51.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,1.0,1,0.5394296726407548,35.49
0,35.0,175000,195000.0,88.2,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,1.0,0,0.3882374562402041,61.51
2,95.0,3255000,5025000.0,65.0,Unknown,Race Not Available,Refinance,Investment,Originated,1.0,1,0.6334937812164567,28.69
4,23.0,65000,65000.0,78.353,>60%,White,Home_Purchase,Principal_Residence,Denied,0.0,0,0.43996831019759475,16.25
3,27.0,475000,375000.0,78.353,Unknown,Race Not Available,Refinance,Principal_Residence,Withdrawn,,1,0.45112934563871926,36.42
5,123.0,155000,885000.0,62.1,<20%,Race Not Available,Home_Improvement,Principal_Residence,Originated,1.0,1,0.4566493008866449,30.26
4,105.0,195000,185000.0,78.353,20%-<30%,White,Home_Purchase,Principal_Residence,Denied,0.0,0,0.4178816409130538,70.19
5,73.0,75000,195000.0,58.773,36%-<43%,White,Refinance,Principal_Residence,Originated,1.0,0,0.4361998510193195,8.67
