,kmeans_cluster,anomaly_votes,iso_score
22717,2,0,0.4172064544697518
22718,2,0,0.36593394799589485
22719,2,0,0.3441841428447653
22720,0,0,0.4830429053684424
22721,2,0,0.42925793283651753
22722,2,0,0.36438716290473355
22723,1,0,0.3493982742460805
22724,2,0,0.37273160783463033
22725,4,0,0.3966719199024635
22726,4,0,0.3784106220423246
22727,2,0,0.3617801068376499
22728,2,0,0.3651197566619825
22729,2,1,0.5160827322975091
22730,0,0,0.37722220098032855
22731,0,0,0.3930049621955216
22732,0,0,0.4321197235452683
22733,0,0,0.36029791096423464
22734,6,0,0.3628945510852639
22735,0,0,0.3895790723709526
22736,0,0,0.47207665623543904
22737,0,0,0.38521718753891715
22738,0,0,0.4219047095643514
22739,2,1,0.5257821862131301
22740,0,0,0.36219970449431
22741,2,0,0.40136876617371336
22742,6,0,0.3740291786744008
22743,2,0,0.4015418456578172
22744,2,0,0.3780733870186683
22745,0,0,0.4188754386715489
22746,2,0,0.34984374077858027
22747,1,1,0.45560809260278684
22748,4,0,0.4488145084051432
22749,4,0,0.4533005369573255
22750,2,0,0.42124853402748164
22751,0,0,0.34930064618050566
22752,6,0,0.36371166695381657
22753,6,1,0.4616529925229347
22754,2,0,0.3680909083679592
22755,4,0,0.3912871626347224
22756,2,0,0.363854943855264
22757,6,0,0.38919989962932444
22758,3,0,0.3647039563977375
22759,6,0,0.4055988315579114
22760,2,0,0.3909948197335314
22761,0,0,0.3716743672097935
22762,0,0,0.34398108516388576
22763,0,3,0.6961475736303248
22764,1,0,0.3992241708290695
22765,2,0,0.36075293202027775
22766,0,0,0.3545257303907313
22767,6,0,0.5173487763507114
22768,0,0,0.4160119356819708
22769,2,0,0.3813966519666288
22770,2,0,0.3913858045128356
22771,0,0,0.3489945642461221
22772,2,0,0.3641423494582144
22773,4,0,0.3818284212692135
22774,2,0,0.42015624995865897
22775,0,0,0.39433296177512667
22776,0,0,0.43752315349858034
22777,2,0,0.3581597897038235
22778,1,0,0.3996957339182272
22779,6,0,0.43021852027026847
22780,0,0,0.3650019543131929
22781,2,0,0.37178111338363123
22782,2,0,0.42739313655996214
22783,1,0,0.47842889541321
22784,0,0,0.3750103320729385
22785,2,0,0.361847424057022
22786,2,0,0.34888858741160433
22787,2,0,0.3772387640248645
22788,1,0,0.5206424579074624
22789,2,0,0.4318796942489647
22790,1,0,0.5057502105114061
22791,1,0,0.3572537599148873
22792,2,0,0.34812622209845345
22793,0,0,0.4635597984105156
22794,0,0,0.35054124458698344
22795,0,0,0.35198995717656517
22796,2,1,0.5182569553333873
22797,1,0,0.4556371168868939
22798,1,1,0.45603103787174165
22799,1,0,0.3548782928208054
22800,6,0,0.432166239769192
22801,6,0,0.45030577404221844
22802,0,0,0.38286197199185096
22803,0,0,0.35949007450874415
22804,1,0,0.35051973827613764
22805,4,0,0.3786019356286329
22806,2,0,0.4126905676334123
22807,0,0,0.3803324399343136
22808,0,0,0.34999824502443355
22809,0,0,0.35663321822154986
22810,3,0,0.3830981552145979
22811,2,0,0.3566900817773806
22812,2,0,0.410806800458682
22813,6,0,0.41645240854781584
22814,2,0,0.36316669824346515
22815,2,0,0.38593556421365066
22816,1,0,0.41451709104484386
22817,0,0,0.5037767457248861
22818,2,1,0.5141740687806129
22819,2,0,0.37261469287427
22820,5,0,0.5066968244336494
22821,3,0,0.3661389506861954
22822,0,0,0.38145437491231676
22823,4,0,0.38073229445212814
22824,0,0,0.3926543415185917
22825,6,0,0.36203465313531547
22826,2,0,0.36318443175596177
22827,6,0,0.34820899233597363
22828,6,0,0.4834573397481153
22829,3,0,0.4245633766006113
22830,1,0,0.37996666326956097
22831,2,0,0.37682189483502876
22832,6,0,0.4358497019274489
22833,0,0,0.40325126560840147
22834,0,0,0.37868582645419285
22835,1,1,0.44661419183110224
22836,2,0,0.392509502908792
22837,0,0,0.36193467136733065
22838,2,0,0.4336120582004907
22839,1,0,0.3783609608682861
22840,2,0,0.36103676867439843
22841,0,0,0.42280925101017053
22842,2,0,0.36855514619420826
22843,0,0,0.3943570544125606
22844,1,0,0.3865559133244685
22845,1,0,0.37594290068438146
22846,2,0,0.371675684900519
22847,6,0,0.4048392505431421
22848,5,1,0.5723331487299624
22849,1,0,0.36304015100313786
22850,0,0,0.3489664585733718
22851,1,0,0.4220393803429362
22852,3,1,0.38031616928704
22853,0,0,0.4232054967069256
22854,2,0,0.3685833527391551
22855,2,0,0.36232443230466305
22856,6,0,0.4042168496723953
22857,4,0,0.5120774028846686
22858,1,0,0.3588517885532859
22859,6,0,0.42042161027200287
22860,6,0,0.43659323585557014
22861,6,0,0.38227339310661423
22862,2,1,0.5226627132768348
22863,2,1,0.5211966875948495
22864,5,1,0.48598058380791126
22865,2,0,0.37169685401676517
22866,5,2,0.5550211234167504
22867,6,0,0.3561213109475233
22868,6,0,0.38518252298491973
22869,5,1,0.5128890717999748
22870,2,0,0.3739780112824188
22871,2,0,0.363303494185998
22872,2,0,0.41771157634125916
22873,0,0,0.36834186161139254
22874,6,0,0.36114800693707977
22875,2,0,0.3662852369882571
22876,2,0,0.3557111226407751
22877,0,0,0.46092918418097756
22878,5,2,0.5018222416034228
22879,2,0,0.39876789117779216
22880,6,0,0.3932509068025061
22881,6,0,0.3711789510309538
22882,6,0,0.3965458909660838
22883,0,0,0.41474540841250845
22884,2,0,0.4079504439724641
22885,2,0,0.39984031721115443
22886,2,0,0.4071360690660289
22887,1,1,0.48955527652611386
22888,5,1,0.5581074031834832
22889,3,0,0.3581060326929257
22890,0,0,0.3423859717699991
22891,2,0,0.3440062126354666
22892,0,0,0.372774065529981
22893,2,0,0.4772731151552355
22894,0,0,0.3922741698296903
22895,2,0,0.34913370192500054
22896,0,0,0.35047320357199624
22897,0,0,0.3841359352027631
22898,1,1,0.5339820011800064
22899,0,0,0.41743544351902123
22900,4,0,0.3729537807260054
22901,6,0,0.4082317236710517
22902,2,0,0.3868782396871002
22903,1,0,0.34852741014293465
22904,0,0,0.4156620743261384
22905,4,0,0.3693958610780049
22906,2,0,0.3642817982797553
22907,0,0,0.4317249928442857
22908,0,0,0.40193057506394203
22909,1,0,0.38285700607673634
22910,5,1,0.5377025370350543
22911,0,0,0.38034863646271816
22912,0,0,0.45870091895239345
22913,0,0,0.35739154936846285
22914,0,0,0.3548910164066123
22915,2,0,0.40710873689586047
22916,2,0,0.38966414325995175
22917,0,0,0.35297401965360076
22918,0,0,0.442961731167314
22919,1,0,0.38310542488145405
22920,1,0,0.3709218645526379
22921,1,1,0.47356709301335687
22922,2,0,0.3714689803120524
22923,0,0,0.42179106163766295
22924,6,0,0.3637761421762536
22925,6,0,0.4777365724685261
22926,0,0,0.41397411984900645
22927,2,1,0.4808925681870992
22928,0,0,0.42229533060197816
22929,2,0,0.3961928599795425
22930,0,0,0.37318505186535184
22931,5,1,0.5712272442552534
22932,2,0,0.3709211019648157
22933,2,0,0.3595681377032546
22934,0,0,0.4080044056544289
22935,2,0,0.44472971525395344
22936,2,0,0.4663779809934257
22937,2,0,0.3785497516265901
22938,0,0,0.37971770326660026
22939,2,0,0.4403255996238277
22940,0,0,0.35575479517416025
22941,2,0,0.3590186013078297
22942,6,0,0.44713037594879873
22943,5,2,0.6842051202815794
22944,1,0,0.40278427553814616
22945,4,0,0.36294872466762984
22946,4,0,0.4004973820763261
22947,2,0,0.3652430041155316
22948,0,0,0.4056911079761944
22949,6,0,0.4018677948738646
22950,2,0,0.35707428437514827
22951,2,0,0.46369159838976093
22952,6,0,0.3778332221986332
22953,6,0,0.3814023440834109
22954,2,0,0.3809821778140134
22955,0,0,0.4354609785517912
22956,2,0,0.4409276590818089
22957,1,0,0.40493059081227456
22958,2,0,0.3559380937396225
22959,0,0,0.35045404759362325
22960,2,0,0.37697685063739417
22961,0,0,0.3745591192529146
22962,2,0,0.3886095517683796
22963,6,0,0.37206703472726793
22964,2,0,0.37236265973817784
22965,2,0,0.3867378562182357
22966,2,0,0.3813427730544927
22967,2,0,0.3593284944703114
22968,5,2,0.5876116884783483
22969,0,0,0.3708196102651242
22970,2,0,0.3449658468254609
22971,5,0,0.42744400444236347
22972,0,2,0.5942403104888737
22973,2,0,0.36702778065822006
22974,1,1,0.4691320560635571
22975,2,0,0.4635430296851512
22976,6,0,0.37570989433264323
22977,0,0,0.4962681710560252
22978,1,0,0.3941955738923379
22979,2,0,0.36718273385701444
22980,6,0,0.3906075315240413
22981,6,0,0.3725496267733047
22982,6,0,0.4732728142231554
22983,0,1,0.4597590205665203
22984,0,0,0.4919798973897367
22985,6,1,0.490933189210229
22986,0,0,0.4087334033341913
22987,0,0,0.3485903859833834
22988,6,0,0.42882431850363467
22989,4,0,0.4507017182622024
22990,4,0,0.45185868872790863
22991,5,0,0.554540444210831
22992,0,0,0.3744285627984497
22993,1,0,0.36005223603319
22994,2,0,0.3662389745541231
22995,2,1,0.5052849860028644
22996,2,0,0.362635645215105
22997,5,1,0.5870341205729802
22998,5,2,0.6032714832121897
22999,2,0,0.3541509959625465
23000,2,0,0.39199916581698424
23001,2,0,0.3593200668514555
23002,5,0,0.4563084082013374
23003,2,0,0.35991132338953097
23004,2,0,0.38548020507266373
23005,2,0,0.3737354752164775
23006,1,0,0.38900215430840923
23007,2,0,0.367534609756852
23008,2,0,0.37032791544604643
23009,4,0,0.44219112292889007
23010,2,0,0.3671465879417084
23011,5,2,0.5324244448817101
23012,2,0,0.3866005430331816
23013,5,2,0.6209575183001801
23014,2,0,0.37799025703497197
23015,4,0,0.37535745299453427
23016,5,1,0.49003491972661395
23017,0,0,0.3855387019134592
23018,3,0,0.4525370417263572
23019,2,0,0.4326574654987492
23020,0,0,0.42857004223537715
23021,2,0,0.36528568061446465
23022,2,0,0.4405314572962647
23023,2,0,0.3932914604180325
23024,2,0,0.35489161651238493
23025,2,0,0.3711791762775342
23026,5,0,0.4860820053486418
23027,0,0,0.4295120421081727
23028,2,0,0.39614610195048366
23029,0,0,0.4541477879824543
23030,5,0,0.4590181221985801
23031,2,0,0.37804095192452436
23032,0,0,0.34740895895533563
23033,2,0,0.40108273494903773
23034,1,0,0.36025213640961495
23035,1,1,0.4529158327856742
23036,4,0,0.3854988865307136
23037,0,0,0.4351181250826438
23038,2,0,0.3629650143380103
23039,2,0,0.37971219814468266
23040,0,0,0.35549982060866947
23041,0,0,0.3875036982366587
23042,3,0,0.40923307175712775
23043,5,1,0.5375110653110554
23044,2,0,0.3789777904729439
23045,0,0,0.37798621102979224
23046,4,0,0.44599448200516084
23047,0,0,0.38105851425736326
23048,6,0,0.4276288187771866
23049,0,0,0.4684056434151034
23050,1,0,0.470602592658429
23051,0,2,0.5929109341117663
23052,2,0,0.41372112783522474
23053,2,0,0.4265694304525632
23054,2,0,0.3738759833054894
23055,0,0,0.3465747237599645
23056,2,0,0.36365983509885297
23057,0,0,0.4797899209916012
23058,0,0,0.3891740402841231
23059,2,0,0.3652425081602576
23060,3,0,0.37794436738724685
23061,2,0,0.43743509907029005
23062,0,0,0.3808418152724857
23063,4,0,0.38029280542373906
23064,0,1,0.4804389551755439
23065,2,1,0.4294482556614334
23066,2,0,0.42359533085957013
23067,2,0,0.3500052751518597
23068,0,0,0.389585838981215
23069,2,0,0.3589889324435983
23070,0,0,0.37807237016698547
23071,1,0,0.36407570233110087
23072,0,1,0.5598760907977147
23073,2,0,0.38043081323224653
23074,2,0,0.3998667565395911
23075,1,0,0.3625178335944349
23076,6,0,0.4405004018710543
23077,3,0,0.4587540602759314
23078,2,0,0.34690910054898466
23079,6,0,0.41356141752897596
23080,2,0,0.35679532690414467
23081,1,0,0.4130301011332431
23082,6,0,0.5161122895788034
23083,6,1,0.5203426569419344
23084,0,0,0.3935154813163315
23085,6,3,0.6803648240245743
23086,0,0,0.40738816196552424
23087,4,0,0.39871915674537206
23088,2,0,0.38761021819129643
23089,2,0,0.3943617275109775
23090,2,0,0.3846246835584045
23091,2,0,0.40572348657141577
23092,1,0,0.4679985836086294
23093,0,0,0.3447858860907365
23094,1,1,0.5438896406049601
23095,2,0,0.4011576862179075
23096,3,0,0.4232514574762213
23097,2,0,0.3999016640695882
23098,4,0,0.38663231789704633
23099,2,0,0.37829262350266096
23100,2,0,0.35584193249799007
23101,2,0,0.40940671130299555
23102,1,0,0.40666360748458674
23103,0,0,0.4242021637900816
23104,1,0,0.35686320747471495
23105,2,0,0.34763125395537486
23106,1,0,0.4333140713697551
23107,2,0,0.40347389195049754
23108,5,0,0.43352559143269104
23109,1,0,0.38278837704682966
23110,0,0,0.34666382401313656
23111,0,0,0.4250495439068544
23112,0,0,0.36741414965398206
23113,2,0,0.38144339395362886
23114,0,0,0.36741003349521845
23115,0,0,0.44379210008657355
23116,2,0,0.44561345374421524
23117,2,0,0.3460516258482047
23118,0,0,0.3588295509790933
23119,2,0,0.36539348945105415
23120,2,0,0.367663628212228
23121,6,0,0.4164805515771633
23122,2,0,0.47804517779346833
23123,2,0,0.3485164088084107
23124,0,0,0.3544332025444608
23125,2,0,0.39942892274180053
23126,6,0,0.43924488847432935
23127,2,0,0.3610508732857929
23128,6,0,0.4541398589157896
23129,3,0,0.3990108307586562
23130,2,0,0.34767956914101394
23131,4,1,0.46580478437163136
23132,3,0,0.4167962832291678
23133,2,0,0.429589521924322
23134,4,0,0.3568549298355309
23135,2,0,0.3917007710084058
23136,0,0,0.379602671446624
23137,6,0,0.44224121967885177
23138,4,0,0.3855219448071606
23139,0,0,0.3461609752509834
23140,0,0,0.3631229007029404
23141,1,4,0.7494171810443839
23142,2,0,0.3549415214949006
23143,0,0,0.4585849437635014
23144,0,0,0.4497285447975716
23145,1,0,0.47927986726424426
23146,2,0,0.37844852226491943
23147,1,0,0.3743006027002005
23148,2,0,0.3449274098956813
23149,6,1,0.4481565549466077
23150,1,0,0.4469907227048111
23151,5,1,0.5952021389261071
23152,6,0,0.37262324736896185
23153,2,0,0.3557764915524268
23154,2,0,0.38219876105626527
23155,2,1,0.46891367123545347
23156,0,0,0.46847287472516275
23157,6,0,0.4824851758240026
23158,0,0,0.3970844113586336
23159,2,0,0.3616037050548121
23160,2,0,0.3673236297078421
23161,2,1,0.4935561021390387
23162,2,0,0.4182234274213444
23163,4,2,0.539883587812781
23164,0,0,0.4119421712149607
23165,2,0,0.42681093823661664
23166,2,0,0.3797620893700259
23167,2,0,0.36412368287086044
23168,2,0,0.36829769944767393
23169,6,0,0.3881984280879744
23170,1,2,0.5414382430948514
23171,6,0,0.4137651813772449
23172,4,0,0.4113789586476539
23173,2,0,0.34869388052230493
23174,2,0,0.3862617392098837
23175,6,0,0.39266400488330905
23176,2,0,0.4095499462174733
23177,2,0,0.35983125705227087
23178,2,0,0.3950268285083823
23179,5,0,0.3899245067331101
23180,2,0,0.3466144421006717
23181,2,0,0.3751653436744913
23182,0,0,0.45199493006195535
23183,2,0,0.3567053079532571
23184,5,0,0.5370718660534775
23185,2,0,0.37652550800512546
23186,0,0,0.49939646841224083
23187,2,0,0.3618203969674788
23188,0,0,0.38078917603810425
23189,5,0,0.46942314928309115
23190,0,0,0.4004064121266428
23191,6,0,0.36935580439472787
23192,6,0,0.40609769667218054
23193,0,0,0.3880894583278189
23194,0,0,0.5078285322380407
23195,2,0,0.36667710830915107
23196,0,0,0.36288898470902897
23197,0,0,0.45592959496697355
23198,6,0,0.424651649063833
23199,2,0,0.37644184264679315
23200,2,0,0.35547815289067747
23201,0,0,0.43947357511455193
23202,3,0,0.4016056891415289
23203,1,0,0.38103481545666923
23204,2,0,0.3777113668826417
23205,0,0,0.4359303762575999
23206,5,1,0.48318342550799925
23207,2,0,0.39329420997248477
23208,2,0,0.3592734273244983
23209,3,0,0.3716561494725371
23210,0,0,0.42296391090052315
23211,0,0,0.4116030505870667
23212,0,0,0.3524719975915393
23213,0,1,0.4901657210043281
23214,2,0,0.40558279586352824
23215,6,0,0.44002623783806366
23216,0,0,0.36367916339807277
23217,6,0,0.37886748086500205
23218,2,0,0.40927954873871086
23219,2,0,0.40204217076229637
23220,0,0,0.44031258860755407
23221,0,0,0.3932535886631813
23222,0,0,0.3883124839651811
23223,2,0,0.3746379597430479
23224,2,2,0.5085727600507542
23225,2,0,0.38901246875247975
23226,6,0,0.4477770595322488
23227,2,0,0.4449579923092604
23228,2,0,0.3796393850584777
23229,3,0,0.35174303763837395
23230,6,0,0.37333795539057635
23231,4,0,0.3805484397475255
23232,2,0,0.3615176743088352
23233,3,0,0.3742660682687353
23234,3,0,0.390431070163152
23235,6,0,0.36590868516054714
23236,1,1,0.58425442964446
23237,2,0,0.3684018917477246
23238,2,0,0.37577688069228543
23239,4,0,0.4713836507537588
23240,0,2,0.49896575241165314
23241,5,0,0.49471025008387576
23242,4,0,0.41540000208562955
23243,2,0,0.36234945737350693
23244,6,0,0.3967202088748798
23245,2,0,0.3709166977303644
23246,2,0,0.3816150337339855
23247,6,0,0.5042664667713356
23248,0,0,0.3827103004601555
23249,2,0,0.4309054183413738
23250,6,1,0.520976053500425
23251,5,3,0.56960815983988
23252,2,0,0.3642867475532073
23253,0,0,0.36149734839637476
23254,2,0,0.3577615648007853
23255,5,0,0.4351236467328036
23256,2,0,0.38747776044687776
23257,0,0,0.44716057625857647
23258,2,0,0.39431197516374467
23259,2,0,0.39772625820686175
23260,6,0,0.39456702878068395
23261,3,0,0.3649519379569906
23262,4,0,0.4481964614898119
23263,0,0,0.39704395563233585
23264,3,0,0.3475398972609059
23265,2,0,0.4489806811454763
23266,5,1,0.5317361063181295
23267,5,2,0.6113193875312221
23268,0,0,0.3629645028086827
23269,5,3,0.6651271795973496
23270,4,0,0.4129334330161864
23271,6,0,0.37489008114999617
23272,2,0,0.3891497019689032
23273,0,0,0.35586337260639256
23274,1,0,0.42797363098051794
23275,2,0,0.40869302237233496
23276,3,0,0.3848201315018827
23277,2,0,0.3876786099230877
23278,2,0,0.39719553699665566
23279,1,0,0.3953165868024234
23280,1,0,0.374638045943629
23281,1,1,0.48536409618935616
23282,2,0,0.37403422587419316
23283,4,1,0.5319600774015248
23284,2,0,0.37231325886629063
23285,6,0,0.5074570310132898
23286,2,0,0.37558070545452754
23287,0,0,0.3563275711008008
23288,0,0,0.36564825187065425
23289,0,0,0.4009254538120055
23290,2,0,0.36427609416864076
23291,4,0,0.36319823226108383
23292,2,0,0.43223541870751975
23293,0,0,0.35805202223674076
23294,6,0,0.4820301703141123
23295,6,0,0.3656453309652808
23296,1,1,0.46766055600510154
23297,0,0,0.47009581376447324
23298,6,0,0.4023370121169971
23299,2,0,0.3649160168362582
23300,1,1,0.49558074787721657
23301,6,1,0.48043278378111254
23302,4,0,0.39741376673062895
23303,6,0,0.3688487009922363
23304,0,1,0.4849765935960604
23305,0,0,0.37512852812038405
23306,3,0,0.38584712421453005
23307,0,0,0.46984743032314935
23308,2,0,0.38620907987926667
23309,1,0,0.38937562822301425
23310,2,0,0.38641318718587325
23311,5,4,0.6473487529426835
23312,1,0,0.45598948409579776
23313,5,0,0.4377752883651222
23314,4,1,0.4299308041929405
23315,2,0,0.39548632097919206
23316,0,0,0.38867835602564116
23317,1,0,0.35051852948488027
23318,0,0,0.3791389805701214
23319,0,0,0.36701737229874276
23320,1,0,0.36386028770108025
23321,3,0,0.5062519726101398
23322,2,0,0.3797144660624609
23323,3,0,0.4186374039730251
23324,4,0,0.5156636510346894
23325,2,0,0.3611204212870585
23326,5,0,0.42249363782104044
23327,2,0,0.39413411639462953
23328,2,0,0.383865482054611
23329,0,0,0.4065552755382747
23330,1,0,0.3972922867719514
23331,2,0,0.3693082455295813
23332,0,0,0.43540029033854466
23333,0,0,0.4472822410644228
23334,6,0,0.4382403270717624
23335,6,0,0.43389871408905756
23336,3,0,0.38842155797111777
23337,6,0,0.47552042641822473
23338,0,0,0.39209383873569487
23339,6,0,0.43166549079367617
23340,2,0,0.44718937265055075
23341,2,0,0.41259991223503406
23342,3,0,0.4184818572001138
23343,0,0,0.35798841772633844
23344,2,0,0.42334959382464504
23345,3,0,0.3860950273544939
23346,2,0,0.36063506049997696
23347,0,0,0.3686240772611376
23348,2,0,0.3966530286536335
23349,1,1,0.3934752332124703
23350,0,0,0.40947204554494293
23351,3,0,0.38045914401374276
23352,0,0,0.46411375336826166
23353,2,0,0.3535759794369155
23354,0,0,0.3786490968868979
23355,6,0,0.42266803264512726
23356,2,0,0.4017995797884156
23357,6,0,0.36789391276780076
23358,2,0,0.36130668227179047
23359,3,0,0.3636610662360759
23360,2,0,0.3767435213399873
23361,2,0,0.3642870073420484
23362,4,0,0.3636910949737129
23363,2,0,0.35682162391755684
23364,3,0,0.48120000645469796
23365,2,0,0.3847993694137362
23366,6,1,0.4746603159319721
23367,4,0,0.36370649123191123
23368,1,0,0.45650177139392895
23369,0,0,0.3703435128548474
23370,2,0,0.4134979633969419
23371,2,0,0.34921369111538336
23372,2,0,0.3660327387152584
23373,2,1,0.5177602751127264
23374,3,0,0.41366852422966177
23375,1,1,0.5087426486749976
23376,6,0,0.451383741005149
23377,2,0,0.3617380605382384
23378,6,0,0.4676252726501264
23379,0,0,0.4363969577177904
23380,0,0,0.4413697905041064
23381,2,0,0.4056179258818097
23382,2,0,0.3685396633392966
23383,0,0,0.34947030928182604
23384,2,0,0.4217496985278013
23385,3,0,0.45570582477223953
23386,2,0,0.39665242679907414
23387,2,0,0.37167154410634184
23388,0,0,0.37094423262490045
23389,0,0,0.3659065514128199
23390,3,0,0.5157652757387458
23391,0,0,0.3513925514479537
23392,2,0,0.3705843004352466
23393,4,0,0.38652814148539755
23394,5,0,0.41589363767450654
23395,2,0,0.3806372223476924
23396,0,0,0.35690467366696565
23397,0,0,0.4416042143298131
23398,0,0,0.46378490124680766
23399,2,0,0.36934185283169435
23400,2,0,0.3973896140622384
23401,2,0,0.35775821292758614
23402,6,1,0.46024054451816976
23403,4,0,0.38084913684213684
23404,2,0,0.37702963104679654
23405,5,0,0.456266114790754
23406,2,0,0.3431350716597675
23407,0,0,0.42629761289984647
23408,0,0,0.3724346925656486
23409,2,0,0.3620174542893717
23410,2,0,0.3590300237911438
23411,6,1,0.4734885822156117
23412,5,0,0.41224582215365385
23413,2,0,0.35956116100336166
23414,2,0,0.39817494285955646
23415,0,0,0.41685818841906436
23416,2,0,0.37202257027006075
23417,0,0,0.38937607961275844
23418,0,0,0.41432062822604027
23419,0,0,0.363726559650788
23420,3,0,0.4064742467283214
23421,4,0,0.3888943697878955
23422,4,0,0.38492814420383004
23423,0,0,0.3509101443647759
23424,2,0,0.37278385214687026
23425,1,0,0.42311855980655116
23426,4,0,0.361441546025737
23427,2,0,0.4236105195847307
23428,2,0,0.35820786972914953
23429,0,0,0.3666505710878806
23430,0,0,0.4396408833210531
23431,1,1,0.4920133549248106
23432,2,2,0.5327330283735779
23433,1,0,0.4306040911120022
23434,4,0,0.40082802544859203
23435,2,0,0.3625350759686222
23436,0,0,0.36735734538175957
23437,2,0,0.41630218788304263
23438,6,0,0.4093734004376313
23439,2,0,0.3685358155970781
23440,0,0,0.3668514053624465
23441,6,0,0.3625721660294492
23442,2,0,0.34891990796003947
23443,3,0,0.3898892808029054
23444,1,0,0.36506675755386764
23445,6,0,0.39923469380002274
23446,3,0,0.3704084483731351
23447,2,0,0.39296322918656973
23448,2,0,0.4416298102540288
23449,2,0,0.3702810846609621
23450,2,0,0.3980068051667418
23451,6,0,0.40844909729521
23452,2,0,0.3678295543620938
23453,2,0,0.41256645285660826
23454,1,0,0.36348778527516445
23455,5,1,0.5338271738179894
23456,0,0,0.4214034746955721
23457,2,0,0.37366630298433307
23458,2,0,0.42879697042212556
23459,2,0,0.39531455217930006
23460,6,0,0.467667660770255
23461,3,0,0.36995186094512716
23462,2,0,0.40505630521329034
23463,4,0,0.3588890761475941
23464,2,0,0.3622718584855657
23465,0,0,0.37122287442818785
23466,6,0,0.4266801654134348
23467,2,0,0.3818099262233031
23468,5,1,0.4890081024989352
23469,2,0,0.3647717745441261
23470,2,0,0.38332881600012436
23471,2,0,0.36785571218077767
23472,2,0,0.366123154977624
23473,0,0,0.3528224802689507
23474,2,0,0.3953817597964537
23475,2,0,0.436031117589676
23476,2,0,0.35149356104453766
23477,1,0,0.3563020122651037
23478,3,0,0.3624565905732271
23479,0,0,0.4411599381549812
23480,2,0,0.39439616841161357
23481,2,0,0.39806180697455157
23482,2,0,0.3981847487811951
23483,2,0,0.384787723325996
23484,1,0,0.3892956062962406
23485,0,0,0.3626332269013123
23486,2,0,0.4631427395259729
23487,1,0,0.3996910356226559
23488,0,0,0.41348907577651783
23489,6,0,0.38973457908822523
23490,0,0,0.4893767924721045
23491,0,0,0.35571086910663385
23492,2,0,0.36142995818406853
23493,0,0,0.37981980492016737
23494,0,0,0.3585758458633265
23495,2,0,0.4128617013489208
23496,2,0,0.44663884782575847
23497,4,0,0.414755763901023
23498,2,0,0.3947588276263754
23499,4,0,0.3771329095625206
23500,6,1,0.4652499192806313
23501,2,0,0.43256186108322636
23502,4,3,0.6481138062822591
23503,0,0,0.3756344947451537
23504,5,0,0.4186663722135856
23505,2,0,0.41539372552730786
23506,0,0,0.34971363998562327
23507,1,0,0.40310956358676453
23508,4,1,0.4580587006683512
23509,5,1,0.49647309954256225
23510,0,0,0.4091024469339298
23511,2,0,0.3726532258748898
23512,4,0,0.5088791835181496
23513,4,0,0.36622141881946374
23514,6,0,0.4994496799849138
23515,2,0,0.38183181285188705
23516,2,0,0.35124762628809175
23517,2,0,0.3927838078998329
23518,5,0,0.4458257754485101
23519,0,0,0.35316462323883474
23520,6,0,0.48834650035095967
23521,2,0,0.36290577523467793
23522,2,0,0.40123112228644525
23523,6,0,0.39186898982427754
23524,2,1,0.4755983995213144
23525,6,0,0.35053797562478367
23526,6,0,0.3799256195435546
23527,5,1,0.4939381847456978
23528,2,0,0.3550287136139225
23529,5,0,0.5374345607606835
23530,2,0,0.40541156064979017
23531,6,1,0.46647634756567247
23532,3,0,0.4747311647557801
23533,0,0,0.379331455858195
23534,0,0,0.4226704046090963
23535,2,0,0.4250106157530447
23536,0,0,0.3783231728308344
23537,2,0,0.38802855151926563
23538,0,0,0.37877084250645454
23539,2,1,0.4399798374420492
23540,2,0,0.4085212388008505
23541,0,0,0.39230286143965615
23542,4,0,0.4800539707162662
23543,2,0,0.3861776456152932
23544,2,0,0.3625167047344196
23545,2,0,0.3501306448262394
23546,5,1,0.4873364213980058
23547,0,0,0.3918049218930696
23548,6,1,0.4982739552776126
23549,2,0,0.4017701304980533
23550,0,0,0.41436921748914163
23551,0,0,0.40607390315785735
23552,0,0,0.5290631068560288
23553,2,0,0.38628058435948087
23554,1,0,0.36866232552902695
23555,4,0,0.47863698555019196
23556,2,0,0.35314483567653165
23557,6,0,0.3906405319131781
23558,0,0,0.4377736881445379
23559,2,0,0.35625302718404755
23560,0,0,0.4077678033405146
23561,2,0,0.3555450582046926
23562,2,0,0.4190755547379336
23563,2,0,0.4051378686092347
23564,6,0,0.3920565822620189
23565,2,0,0.37715211434843293
23566,2,0,0.40470364565016714
23567,2,0,0.39504969817845154
23568,2,0,0.4188558915558842
23569,3,0,0.48524036192761116
23570,0,0,0.36038694045190456
23571,1,0,0.38959936489826036
23572,3,0,0.3562087581251882
23573,6,0,0.5165659920398463
23574,2,0,0.3976215140539275
23575,0,0,0.47393702104888674
23576,0,0,0.3940847770824025
23577,5,2,0.5504442127662611
23578,2,0,0.3497593138545196
23579,4,0,0.41606622655159964
23580,0,0,0.4826352200560569
23581,2,0,0.3643038909761996
23582,2,0,0.36375343590157805
23583,5,0,0.4833448382499404
23584,5,1,0.5730694234569512
23585,0,0,0.3530725640937172
23586,2,0,0.3986363753367822
23587,2,0,0.3468792809454316
23588,0,0,0.4771517072370554
23589,6,0,0.4667508113349918
23590,0,0,0.49150291812275804
23591,1,0,0.3939760768075252
23592,0,0,0.37710496278107297
