row,kmeans_cluster,income,loan_amount,property_value,combined_loan_to_value_ratio,debt_to_income_ratio,derived_race,loan_purpose,occupancy_type,action_taken,tract_minority_population_percent,clarans_cluster
49270,0,95.0,565000,615000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,43.18,1
94747,0,59.0,245000,245000.0,100.0,43%-<50%,Asian,Home_Purchase,Principal_Residence,Originated,29.31,1
84959,3,66.0,185000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Withdrawn,55.49,6
89895,0,123.0,245000,265000.0,92.31,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,13.86,1
97259,5,72.0,15000,335000.0,100.0,<20%,Black or African American,Home_Purchase,Principal_Residence,Originated,38.04,4
20215,0,95.0,325000,335000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,58.55,5
90045,5,24.0,105000,845000.0,55.52,20%-<30%,Race Not Available,Home_Improvement,Principal_Residence,Originated,17.8,4
70292,3,112.0,245000,425000.0,57.27,30%-<36%,White,Refinance,Principal_Residence,Originated,22.19,6
58731,0,103.0,255000,315000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Purchased,6.97,1
98097,5,284.0,125000,675000.0,89.996,30%-<36%,White,Home_Improvement,Principal_Residence,Originated,27.17,4
43404,3,63.0,185000,235000.0,80.0,30%-<36%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,43.19,6
17982,0,88.0,495000,525000.0,95.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,14.59,1
51425,5,102.0,35000,235000.0,79.73,36%-<43%,White,Refinance,Principal_Residence,Originated,54.79,4
72120,4,108.0,275000,465000.0,58.065,<20%,White,Home_Purchase,Principal_Residence,Originated,12.36,2
93557,3,95.0,235000,315000.0,73.968,20%-<30%,White,Refinance,Principal_Residence,Originated,13.0,6
55335,3,46.0,135000,305000.0,42.345,30%-<36%,White,CashOut_Refinance,Principal_Residence,Denied,93.63,6
99389,0,40.0,95000,375000.0,78.353,Unknown,Black or African American,Home_Purchase,Principal_Residence,Preapproval_Approved_NotAccepted,0.0,1
70562,0,69.0,395000,495000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,29.5,1
31593,3,60.0,275000,285000.0,95.09,43%-<50%,White,CashOut_Refinance,Principal_Residence,Denied,24.7,6
48069,3,173.0,105000,555000.0,18.18,20%-<30%,Race Not Available,Other,Principal_Residence,Originated,18.11,1
22267,3,56.0,195000,325000.0,60.0,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,36.61,6
6162,0,90.0,425000,535000.0,80.0,36%-<43%,Race Not Available,Home_Purchase,Principal_Residence,Originated,57.71,5
18578,3,106.0,25000,155000.0,16.67,43%-<50%,Black or African American,Other,Second_Residence,Denied,60.83,5
82686,5,158.0,205000,405000.0,49.76,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,13.54,4
1666,0,219.0,645000,895000.0,72.711,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,82.9,5
62696,0,253.0,425000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,19.21,1
57084,6,55.0,235000,235000.0,97.75,50%-60%,White,Refinance,Principal_Residence,Originated,10.25,0
3927,3,186.0,145000,295000.0,50.0,20%-<30%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,32.99,6
2143,0,26.0,25000,375000.0,78.353,Unknown,White,Home_Improvement,Principal_Residence,Withdrawn,94.33,5
35393,1,215.0,195000,395000.0,50.0,<20%,White,Home_Purchase,Principal_Residence,Approved_NotAccepted,28.17,1
26176,1,1204.0,145000,325000.0,46.563,<20%,White,Refinance,Investment,Originated,52.91,3
13132,6,103.0,385000,395000.0,96.5,50%-60%,White,Home_Purchase,Principal_Residence,Originated,11.18,0
36467,5,105.0,35000,385000.0,49.35,43%-<50%,White,Other,Principal_Residence,Originated,48.96,4
670,3,33.0,85000,135000.0,65.649,20%-<30%,White,Refinance,Principal_Residence,Originated,73.92,6
2209,0,140.0,645000,1065000.0,60.49,43%-<50%,White,Home_Purchase,Principal_Residence,Approved_NotAccepted,15.96,1
11234,0,62.0,135000,145000.0,90.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,83.73,5
83274,6,423.0,1135000,1155000.0,96.5,50%-60%,Race Not Available,Home_Purchase,Principal_Residence,Originated,93.49,0
71217,0,89.0,215000,225000.0,96.5,30%-<36%,Race Not Available,Home_Purchase,Principal_Residence,Preapproval_Approved_NotAccepted,0.0,1
41610,6,28.0,245000,425000.0,56.82,>60%,White,CashOut_Refinance,Principal_Residence,Denied,24.31,0
2203,0,55.0,165000,165000.0,100.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,16.36,1
56252,0,305.0,425000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,10.6,1
52329,0,47.0,235000,245000.0,97.0,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,24.23,1
90997,2,70.0,85000,375000.0,78.353,Unknown,White,Refinance,Investment,Incomplete,48.22,3
98745,4,42.0,125000,125000.0,104.64,20%-<30%,White,Other,Principal_Residence,Originated,5.49,2
5493,6,205.0,355000,1005000.0,145.3,50%-60%,White,Home_Improvement,Principal_Residence,Denied,21.0,0
98617,0,312.0,475000,955000.0,50.0,36%-<43%,White,Home_Purchase,Second_Residence,Denied,45.39,5
88694,2,41.0,75000,375000.0,78.353,Unknown,White,Refinance,Investment,Withdrawn,25.49,3
9218,0,162.0,455000,565000.0,80.0,43%-<50%,White,Home_Purchase,Principal_Residence,Denied,50.62,1
37200,3,87.0,245000,365000.0,66.78,36%-<43%,White,Refinance,Principal_Residence,Originated,40.27,6
97936,6,29.0,85000,355000.0,86.53,>60%,Black or African American,Home_Improvement,Principal_Residence,Denied,11.17,0
57342,2,166.0,135000,375000.0,78.353,Unknown,White,Refinance,Investment,Withdrawn,71.91,3
59468,3,72.0,355000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Incomplete,72.41,6
17176,0,48.0,45000,55000.0,89.09,36%-<43%,Joint,Home_Purchase,Principal_Residence,Preapproval_Denied,0.0,1
40841,5,50.0,75000,345000.0,31.692,30%-<36%,Black or African American,Home_Improvement,Principal_Residence,Denied,44.47,4
51965,6,74.0,105000,235000.0,60.787,50%-60%,White,Refinance,Principal_Residence,Denied,42.19,0
23853,0,129.0,555000,595000.0,93.329,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,46.68,1
60068,5,134.0,105000,655000.0,33.849,30%-<36%,White,Home_Improvement,Principal_Residence,Originated,20.1,4
20102,5,71.0,15000,375000.0,103.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,90.52,4
29268,3,95.0,495000,685000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Purchased,74.54,6
12452,0,95.0,235000,235000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,22.63,1
73474,0,151.0,365000,515000.0,70.588,36%-<43%,White,Home_Purchase,Principal_Residence,Preapproval_Approved_NotAccepted,0.0,1
25505,5,65.0,15000,475000.0,3.151,30%-<36%,White,Home_Improvement,Principal_Residence,Approved_NotAccepted,8.55,4
7463,5,60.0,15000,275000.0,57.91,36%-<43%,White,Other,Principal_Residence,Denied,30.8,4
42649,2,110.0,85000,255000.0,32.0,43%-<50%,Race Not Available,Home_Improvement,Investment,Originated,73.09,3
76126,0,48.0,155000,155000.0,96.5,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,16.28,1
63952,3,23.0,115000,375000.0,78.353,Unknown,Asian,Refinance,Principal_Residence,Withdrawn,43.6,6
51019,6,25.0,175000,235000.0,76.142,50%-60%,Race Not Available,CashOut_Refinance,Principal_Residence,Denied,31.45,0
70000,4,88.0,105000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,18.58,2
66795,5,138.0,25000,555000.0,48.42,30%-<36%,White,Home_Improvement,Principal_Residence,Originated,36.82,4
16068,5,72.0,105000,235000.0,68.34,36%-<43%,White,Other,Principal_Residence,Originated,23.5,4
54760,0,118.0,205000,255000.0,80.0,20%-<30%,Joint,Home_Purchase,Principal_Residence,Originated,38.15,1
74961,4,95.0,35000,375000.0,78.353,Unknown,Race Not Available,NotApplicable,Principal_Residence,Purchased,43.43,2
96608,0,62.0,285000,275000.0,100.0,36%-<43%,Black or African American,Home_Purchase,Principal_Residence,Originated,24.89,1
56307,6,49.0,95000,395000.0,23.79,50%-60%,White,CashOut_Refinance,Principal_Residence,Denied,21.74,0
163,0,131.0,475000,485000.0,78.353,36%-<43%,Race Not Available,Home_Purchase,Principal_Residence,Originated,46.42,1
18336,3,72.0,125000,225000.0,58.11,36%-<43%,White,Refinance,Principal_Residence,Originated,8.23,6
68677,6,53.0,195000,195000.0,97.99,>60%,Black or African American,Other,Principal_Residence,Denied,72.3,0
48415,0,90.0,285000,385000.0,74.026,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,9.34,1
57683,3,113.0,245000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Incomplete,22.3,6
66855,0,96.0,245000,345000.0,70.588,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,65.89,5
71220,0,95.0,155000,155000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,48.63,5
2029,0,74.0,255000,245000.0,100.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,13.28,1
6788,0,295.0,705000,745000.0,95.0,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,5.06,1
61595,0,95.0,345000,365000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,97.35,5
54953,0,91.0,335000,355000.0,95.0,30%-<36%,White,Home_Purchase,Principal_Residence,Originated,69.77,5
11201,0,143.0,585000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,58.83,5
74141,3,91.0,95000,175000.0,54.442,36%-<43%,White,Refinance,Principal_Residence,Originated,18.84,6
69432,3,115.0,325000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Incomplete,9.87,6
32008,0,138.0,155000,375000.0,78.353,Unknown,White,Home_Improvement,Principal_Residence,Withdrawn,9.8,1
12831,0,151.0,475000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,32.66,1
50067,6,64.0,175000,245000.0,70.074,50%-60%,Race Not Available,Refinance,Principal_Residence,Denied,95.51,0
61948,0,95.0,175000,175000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,22.09,1
31137,0,41.0,75000,105000.0,75.0,43%-<50%,White,Home_Purchase,Principal_Residence,Approved_NotAccepted,12.12,1
41097,0,52.0,155000,155000.0,101.01,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,15.16,1
45684,4,33.0,105000,115000.0,78.353,>60%,Black or African American,Home_Purchase,Principal_Residence,Denied,43.7,2
24048,6,66.0,385000,375000.0,100.0,50%-60%,White,Home_Purchase,Principal_Residence,Originated,50.49,0
98320,3,53.0,205000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Withdrawn,13.19,6
29216,0,220.0,645000,805000.0,79.982,20%-<30%,Race Not Available,Home_Purchase,Principal_Residence,Originated,59.66,5
96153,3,95.0,225000,235000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Purchased,46.48,6
14944,0,271.0,195000,265000.0,75.0,<20%,White,Home_Purchase,Second_Residence,Originated,74.63,5
31525,4,32.0,85000,165000.0,52.469,36%-<43%,White,Home_Improvement,Principal_Residence,Originated,7.69,2
37107,0,95.0,65000,115000.0,78.353,Unknown,Race Not Available,NotApplicable,Principal_Residence,Purchased,8.96,1
10077,3,50.0,225000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Withdrawn,43.39,6
1871,3,0.0,2515000,3805000.0,66.28,<20%,Race Not Available,Refinance,Principal_Residence,Denied,14.33,6
94638,5,417.0,245000,965000.0,68.536,<20%,Race Not Available,Other,Principal_Residence,Originated,57.68,4
76686,3,78.0,255000,375000.0,78.353,Unknown,White,CashOut_Refinance,Principal_Residence,Incomplete,17.07,6
12233,3,52.0,75000,95000.0,80.0,36%-<43%,White,CashOut_Refinance,Principal_Residence,Denied,39.1,6
67724,0,172.0,505000,905000.0,56.528,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,22.01,1
17888,6,35.0,85000,155000.0,53.333,>60%,Black or African American,Home_Improvement,Principal_Residence,Denied,44.8,0
39076,3,90.0,565000,755000.0,74.8,43%-<50%,Race Not Available,Refinance,Principal_Residence,Denied,60.85,6
79835,0,79.0,285000,355000.0,78.212,30%-<36%,Asian,Home_Purchase,Principal_Residence,Originated,17.89,1
46343,0,85.0,365000,565000.0,63.717,36%-<43%,Race Not Available,Home_Purchase,Principal_Residence,Denied,63.9,5
74325,0,61.0,125000,265000.0,45.28,43%-<50%,White,Home_Purchase,Principal_Residence,Approved_NotAccepted,13.17,1
71423,0,233.0,695000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,27.95,1
54462,0,74.0,385000,375000.0,100.0,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,29.45,1
22749,6,76.0,25000,205000.0,78.072,50%-60%,White,Home_Improvement,Principal_Residence,Originated,6.89,0
915,6,33.0,105000,105000.0,100.0,50%-60%,White,Home_Purchase,Principal_Residence,Denied,16.04,0
9311,3,111.0,295000,375000.0,80.0,<20%,White,CashOut_Refinance,Principal_Residence,Originated,33.8,6
43457,0,167.0,265000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,20.54,1
25987,1,646.0,1005000,5005000.0,87.74,43%-<50%,White,Home_Improvement,Principal_Residence,Denied,17.51,4
95481,3,72.0,235000,405000.0,56.79,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,47.23,6
90060,2,95.0,325000,385000.0,85.0,Unknown,Race Not Available,Home_Purchase,Investment,Originated,49.88,3
52928,0,95.0,155000,155000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,30.96,1
95998,3,123.0,295000,575000.0,50.877,20%-<30%,White,Refinance,Principal_Residence,Originated,22.62,6
97435,0,235.0,645000,375000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Withdrawn,22.5,1
67297,5,175.0,405000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Withdrawn,9.86,4
95768,5,14.0,25000,255000.0,39.053,36%-<43%,White,Home_Improvement,Principal_Residence,Originated,57.24,4
93169,0,34.0,45000,55000.0,80.0,<20%,White,Other,Principal_Residence,Denied,8.83,1
98543,0,192.0,425000,535000.0,81.0,30%-<36%,Race Not Available,Home_Purchase,Principal_Residence,Originated,23.6,1
29736,0,95.0,335000,425000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,25.9,1
44942,0,33.0,155000,165000.0,87.87,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Denied,31.27,1
36123,1,334.0,565000,375000.0,78.353,Unknown,White,Home_Purchase,Principal_Residence,Withdrawn,25.22,1
46917,0,129.0,235000,255000.0,92.0,20%-<30%,Race Not Available,Home_Purchase,Principal_Residence,Originated,25.11,1
25774,3,89.0,295000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Withdrawn,20.38,6
85146,0,34.0,55000,55000.0,95.0,20%-<30%,Black or African American,Home_Purchase,Principal_Residence,Approved_NotAccepted,40.05,5
64658,0,66.0,295000,325000.0,78.353,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,50.5,5
65412,4,40.0,125000,125000.0,97.19,43%-<50%,Black or African American,Home_Purchase,Principal_Residence,Denied,0.0,2
66615,5,109.0,155000,35000.0,502.86,20%-<30%,Joint,Home_Improvement,Principal_Residence,Denied,34.56,4
70199,5,104.0,55000,785000.0,70.283,36%-<43%,Race Not Available,Home_Improvement,Principal_Residence,Originated,15.85,4
16582,0,95.0,315000,405000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,91.22,5
56623,3,74.0,405000,375000.0,78.353,Unknown,Asian,CashOut_Refinance,Principal_Residence,Withdrawn,67.94,6
5050,0,72.0,135000,165000.0,81.17,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,4.06,1
84419,3,73.0,365000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Withdrawn,84.34,6
88799,0,81.0,345000,385000.0,90.0,30%-<36%,Black or African American,Home_Purchase,Principal_Residence,Originated,41.62,1
22755,6,114.0,375000,225000.0,101.86,50%-60%,Race Not Available,Home_Purchase,Principal_Residence,Originated,48.81,0
95755,3,47.0,155000,685000.0,22.084,36%-<43%,White,Refinance,Principal_Residence,Originated,21.57,6
74053,5,127.0,125000,565000.0,72.113,20%-<30%,White,Refinance,Principal_Residence,Originated,61.89,4
32075,3,177.0,285000,735000.0,46.736,43%-<50%,White,Refinance,Principal_Residence,Denied,26.52,6
80357,3,49.0,245000,375000.0,65.36,36%-<43%,American Indian or Alaska Native,Refinance,Principal_Residence,Originated,34.55,6
24056,0,95.0,525000,605000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,14.81,1
99762,0,95.0,215000,235000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,18.98,1
53151,0,118.0,505000,995000.0,50.075,43%-<50%,White,Home_Purchase,Principal_Residence,Originated,29.92,1
9121,3,93.0,255000,335000.0,78.098,36%-<43%,White,CashOut_Refinance,Principal_Residence,Originated,58.98,6
94226,3,35.0,145000,245000.0,60.03,43%-<50%,White,CashOut_Refinance,Principal_Residence,Originated,14.35,6
37046,3,60.0,245000,305000.0,82.504,43%-<50%,Race Not Available,CashOut_Refinance,Principal_Residence,Originated,6.77,6
40781,3,95.0,135000,145000.0,78.353,Unknown,Race Not Available,Refinance,Principal_Residence,Purchased,4.16,6
6869,3,22.0,25000,125000.0,22.822,20%-<30%,White,Refinance,Principal_Residence,Originated,3.56,6
11561,0,115.0,355000,365000.0,96.5,43%-<50%,Black or African American,Home_Purchase,Principal_Residence,Originated,41.71,1
69483,6,69.0,275000,355000.0,77.729,50%-60%,White,CashOut_Refinance,Principal_Residence,Originated,18.64,0
55210,3,105.0,215000,825000.0,26.424,<20%,White,Refinance,Principal_Residence,Originated,27.54,6
61236,0,95.0,75000,75000.0,78.353,Unknown,Race Not Available,Home_Purchase,Principal_Residence,Purchased,6.52,1
4233,3,19.0,95000,375000.0,78.353,Unknown,Race Not Available,CashOut_Refinance,Principal_Residence,Incomplete,44.26,6
99232,0,97.0,305000,315000.0,96.5,43%-<50%,Race Not Available,Home_Purchase,Principal_Residence,Originated,25.09,1
33163,0,73.0,295000,305000.0,96.5,36%-<43%,White,Home_Purchase,Principal_Residence,Originated,17.53,1
91493,0,44.0,45000,375000.0,78.353,Exempt,Race Not Available,Other,Principal_Residence,Originated,91.69,5
60197,3,67.0,195000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Withdrawn,9.85,6
81990,5,123.0,155000,885000.0,62.1,<20%,Race Not Available,Home_Improvement,Principal_Residence,Originated,30.26,4
99240,1,1739.0,3005000,1295000.0,233.0,43%-<50%,White,Home_Improvement,Investment,Originated,33.2,3
43329,1,385.0,965000,965000.0,70.0,20%-<30%,White,Home_Purchase,Principal_Residence,Originated,23.38,1
90141,3,65.0,55000,135000.0,57.55,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,17.17,6
75458,2,95.0,235000,295000.0,78.353,Unknown,Race Not Available,NotApplicable,Investment,Purchased,32.1,3
32457,6,68.0,225000,1405000.0,40.688,>60%,White,CashOut_Refinance,Principal_Residence,Denied,68.17,0
25723,0,138.0,295000,325000.0,90.0,30%-<36%,White,Home_Purchase,Principal_Residence,Preapproval_Approved_NotAccepted,0.0,1
955,3,193.0,945000,375000.0,78.353,Unknown,White,Refinance,Principal_Residence,Withdrawn,14.56,6
37089,3,91.0,285000,345000.0,82.383,30%-<36%,White,CashOut_Refinance,Principal_Residence,Originated,44.29,6
48457,3,95.0,125000,195000.0,78.353,Unknown,Race Not Available,Refinance,Second_Residence,Purchased,14.89,6
13395,5,65.0,75000,495000.0,50.14,43%-<50%,Black or African American,Home_Improvement,Principal_Residence,Denied,95.99,4
42969,3,178.0,315000,455000.0,68.57,36%-<43%,Asian,CashOut_Refinance,Principal_Residence,Originated,54.2,6
